"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dbs2LrkW2h","http://to.twngo.xyz/2swMzuC","to.twngo.xyz/2swMzuC","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","883277609894805505","null","False","0.0","8.832776098948055E17","null","False","Fri Jul 07 10:52:47 +0000 2017","null","False","[環資訊息]電子發票為什麼不能丟紙類回收？環保補充包真的「環保」嗎？  https://t.co/dbs2LrkW2h","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lxMzV1mADI","http://to.twngo.xyz/2sNVI68","to.twngo.xyz/2sNVI68","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","883272715418972160","null","False","0.0","8.8327271541897216E17","null","False","Fri Jul 07 10:33:20 +0000 2017","null","False","[平冤訊息]《平冤週報》  7/1~7/7 https://t.co/lxMzV1mADI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PZBUqLtjF1","http://to.twngo.xyz/2tPFWY9","to.twngo.xyz/2tPFWY9","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","883271196925677569","null","False","0.0","8.8327119692567757E17","null","False","Fri Jul 07 10:27:18 +0000 2017","null","False","[環資訊息]《血汗童工》影片賞析——為了止血，無法作夢 https://t.co/PZBUqLtjF1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QFIa4t42hq","http://to.twngo.xyz/2tYpm8S","to.twngo.xyz/2tYpm8S","15.0","38.0","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","883252305222610945","null","False","0.0","8.8325230522261094E17","null","False","Fri Jul 07 09:12:14 +0000 2017","null","False","[環資訊息]務農，生活新選項 https://t.co/QFIa4t42hq","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/37xYen1Izm","http://to.twngo.xyz/2uxjKjb","to.twngo.xyz/2uxjKjb","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","883252303104442369","null","False","0.0","8.8325230310444237E17","null","False","Fri Jul 07 09:12:13 +0000 2017","null","False","[環資訊息]《能怎麼轉》驅動能源轉型的社會新契約 https://t.co/37xYen1Izm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O00VlCjLmd","http://to.twngo.xyz/2tYwClc","to.twngo.xyz/2tYwClc","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","883252300185313281","null","False","0.0","8.8325230018531328E17","null","False","Fri Jul 07 09:12:13 +0000 2017","null","False","[環資訊息]環評子法公聽 集水區農路免環評惹議 詹順貴：是為原鄉發展 https://t.co/O00VlCjLmd","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9eulioXflI","http://to.twngo.xyz/2to05DM","to.twngo.xyz/2to05DM","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","883251025137762305","null","False","0.0","8.832510251377623E17","null","False","Fri Jul 07 09:07:09 +0000 2017","null","False","[環資訊息]電子發票為什麼不能丟紙類回收？環保補充包真的「環保」嗎？  https://t.co/9eulioXflI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/73eLAYtfS9","http://to.twngo.xyz/2sTvdrc","to.twngo.xyz/2sTvdrc","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","883251023124594689","null","False","0.0","8.8325102312459469E17","null","False","Fri Jul 07 09:07:08 +0000 2017","null","False","[環資訊息]【聲明稿】南鐵地下化 恐將造成全國性的運輸災難 https://t.co/73eLAYtfS9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XCqPQYIUO0","http://to.twngo.xyz/2tThZi3","to.twngo.xyz/2tThZi3","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","883230723146231809","null","False","0.0","8.8323072314623181E17","null","False","Fri Jul 07 07:46:28 +0000 2017","null","False","[永社]【中國709大抓捕兩週年｜讓李明哲及709人們回家】會後新聞稿 https://t.co/XCqPQYIUO0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0eqN0goDmG","http://to.twngo.xyz/2uRew0R","to.twngo.xyz/2uRew0R","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","883228424655056896","null","False","0.0","8.832284246550569E17","null","False","Fri Jul 07 07:37:20 +0000 2017","null","False","[環資訊息]環評子法公聽 台糖土地1公頃內免環評 環團憂化整為零、惹「自燃」 https://t.co/0eqN0goDmG","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZuaDRj05ST","http://to.twngo.xyz/2sM7GNP","to.twngo.xyz/2sM7GNP","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","883196462762516480","null","False","0.0","8.8319646276251648E17","null","False","Fri Jul 07 05:30:20 +0000 2017","null","False","[白絲帶協會]好康分享？保護兒少 照片影片勿亂拍亂傳 https://t.co/ZuaDRj05ST","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/db4Xk8NJ2C","http://to.twngo.xyz/2tORTgT","to.twngo.xyz/2tORTgT","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","883187750811213824","null","False","0.0","8.8318775081121382E17","null","False","Fri Jul 07 04:55:43 +0000 2017","null","False","[司改會訊息]中國709大抓捕兩週年｜讓李明哲及709人們回家 https://t.co/db4Xk8NJ2C","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fzrnoNmhfP","http://to.twngo.xyz/2uQBkh7","to.twngo.xyz/2uQBkh7","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","883178368883085312","null","False","0.0","8.8317836888308531E17","null","False","Fri Jul 07 04:18:26 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/fzrnoNmhfP","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1eswsVROM9","http://to.twngo.xyz/2uwAebc","to.twngo.xyz/2uwAebc","12.0","35.0","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","883168064136765441","null","False","0.0","8.8316806413676544E17","null","False","Fri Jul 07 03:37:29 +0000 2017","null","False","[媒觀訊息]【新聞稿】 https://t.co/1eswsVROM9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gxFpGHINN5","http://to.twngo.xyz/2svzcL4","to.twngo.xyz/2svzcL4","56.0","79.0","","","","","","","","","","","","","","","0.0","79.0","0.0","null","null","883161554241429505","null","False","0.0","8.831615542414295E17","null","False","Fri Jul 07 03:11:37 +0000 2017","null","False","[台語文基金會]【民視台灣學堂】2017.07.06講台語當著時: 台語的另外一種字:羅馬字 —林佳怡、陳豐惠 https://t.co/gxFpGHINN5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i8lFwdOvvd","http://to.twngo.xyz/2svFydp","to.twngo.xyz/2svFydp","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","883160456063590400","null","False","0.0","8.831604560635904E17","null","False","Fri Jul 07 03:07:15 +0000 2017","null","False","[環資訊息]美聯邦法院裁定 川普無權暫緩前朝甲烷限令 https://t.co/i8lFwdOvvd","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/bkB20sxSbX","http://to.twngo.xyz/2tXsrpP","to.twngo.xyz/2tXsrpP","29.0","52.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","883154485195026432","null","False","0.0","8.8315448519502643E17","null","False","Fri Jul 07 02:43:32 +0000 2017","null","False","[民主書院訊息]俄愛狗人士講述在中國救下1300條狗過程 https://t.co/bkB20sxSbX #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","48.0","54.0","https://t.co/W4Y47wcaP5","http://to.twngo.xyz/2uwDDH9","to.twngo.xyz/2uwDDH9","24.0","47.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","883154483261431808","null","False","0.0","8.8315448326143181E17","null","False","Fri Jul 07 02:43:31 +0000 2017","null","False","[民主書院訊息]新疆七五事件八周年部分酒店停業 https://t.co/W4Y47wcaP5 #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","55.0","60.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","48.0","54.0","https://t.co/SEs4vHGcFJ","http://to.twngo.xyz/2tXpUfc","to.twngo.xyz/2tXpUfc","24.0","47.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","883154481487253504","null","False","0.0","8.831544814872535E17","null","False","Fri Jul 07 02:43:31 +0000 2017","null","False","[民主書院訊息]聯合國人權機制正式受理李明哲案 https://t.co/SEs4vHGcFJ #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","55.0","60.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","61.0","67.0","https://t.co/7egxHCusBw","http://to.twngo.xyz/2uwBXx6","to.twngo.xyz/2uwBXx6","37.0","60.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","883154479461302272","null","False","0.0","8.8315447946130227E17","null","False","Fri Jul 07 02:43:30 +0000 2017","null","False","[民主書院訊息]中國邀請美、德等國專家將赴華會診 劉曉波出國治病機會渺茫 https://t.co/7egxHCusBw #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","68.0","73.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/98iRRSbbtz","http://to.twngo.xyz/2svviBU","to.twngo.xyz/2svviBU","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","883154157544275968","null","False","0.0","8.8315415754427597E17","null","False","Fri Jul 07 02:42:14 +0000 2017","null","False","[環資訊息]「節能宅」再升級！ 建築綠能技術更普及 https://t.co/98iRRSbbtz","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0RhOyz20cI","http://to.twngo.xyz/2uQai9Q","to.twngo.xyz/2uQai9Q","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","883151662214524928","null","False","0.0","8.8315166221452493E17","null","False","Fri Jul 07 02:32:19 +0000 2017","null","False","[環資訊息]施柏榮：你的城市會變老——前瞻條例沒看見的國土未來意象 https://t.co/0RhOyz20cI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eBue54LpyR","http://to.twngo.xyz/2tSFCY2","to.twngo.xyz/2tSFCY2","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","883151658963873792","null","False","0.0","8.8315165896387379E17","null","False","Fri Jul 07 02:32:18 +0000 2017","null","False","[環資訊息]陳振宇：「豪雨重創日本九州 50萬人被迫疏散」 那實際疏散人數多少呢？ https://t.co/eBue54LpyR","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zFiPYTP7Ma","http://to.twngo.xyz/2tVRnOp","to.twngo.xyz/2tVRnOp","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","883035707887017991","null","False","0.0","8.8303570788701798E17","null","False","Thu Jul 06 18:51:33 +0000 2017","null","False","[酷兒權益訊息]2017年精Q同儕支持聚會07月份聚會出來囉！ https://t.co/zFiPYTP7Ma","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oS0q5CMiv0","http://to.twngo.xyz/2uuAB5X","to.twngo.xyz/2uuAB5X","69.0","92.0","","","","","","","","","","","","","","","0.0","92.0","0.0","null","null","883005471753474050","null","False","0.0","8.8300547175347405E17","null","False","Thu Jul 06 16:51:24 +0000 2017","null","False","[中華記協訊息]「2017華人新聞界藝術創作」「蘇東坡先生九百八十周年誕辰紀念」暨兩岸名家書畫邀請展，7月4日上午台北盛大開幕共展出9天 https://t.co/oS0q5CMiv0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/730RamRRi5","http://to.twngo.xyz/2tVK8WW","to.twngo.xyz/2tVK8WW","69.0","92.0","","","","","","","","","","","","","","","0.0","92.0","0.0","null","null","883005469299748864","null","False","0.0","8.8300546929974886E17","null","False","Thu Jul 06 16:51:23 +0000 2017","null","False","[中華記協訊息]「2017華人新聞界藝術創作」「蘇東坡先生九百八十周年誕辰紀念」暨兩岸名家書畫邀請展，7月4日上午台北盛大開幕共展出9天 https://t.co/730RamRRi5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MMVjI9jO6n","http://to.twngo.xyz/2sJstkR","to.twngo.xyz/2sJstkR","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","882933996879065089","null","False","0.0","8.8293399687906509E17","null","False","Thu Jul 06 12:07:23 +0000 2017","null","False","[公督盟訊息]透明國會的監督機制（顧忠華） https://t.co/MMVjI9jO6n","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bGZxDol3k9","http://to.twngo.xyz/2sJKTSz","to.twngo.xyz/2sJKTSz","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","882926925945221120","null","False","0.0","8.8292692594522112E17","null","False","Thu Jul 06 11:39:17 +0000 2017","null","False","[永續生態旅遊協會]合歡山森態之旅(三天二夜)~2017.08.24-26 https://t.co/bGZxDol3k9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OU1j7v82BK","http://to.twngo.xyz/2tt5d7I","to.twngo.xyz/2tt5d7I","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","882906095395766272","null","False","0.0","8.8290609539576627E17","null","False","Thu Jul 06 10:16:31 +0000 2017","null","False","[蠻野心足訊息][聯合新聞稿] 大潭藻礁保育聲明稿：回應濕地學會越描越黑的澄清稿 https://t.co/OU1j7v82BK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/h3FM07S0XR","http://to.twngo.xyz/2tPgdyO","to.twngo.xyz/2tPgdyO","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","882894566139056128","null","False","0.0","8.8289456613905613E17","null","False","Thu Jul 06 09:30:42 +0000 2017","null","False","[白絲帶協會]線上影音服務夯　謹記分級分時收視守護健康 https://t.co/h3FM07S0XR","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Yl8eGcLBuf","http://to.twngo.xyz/2tsHQvk","to.twngo.xyz/2tsHQvk","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","882885107853537280","null","False","0.0","8.8288510785353728E17","null","False","Thu Jul 06 08:53:07 +0000 2017","null","False","[荒野訊息]2017愛海無拒-國際淨灘行動 https://t.co/Yl8eGcLBuf","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qHrXR8zWue","http://to.twngo.xyz/2sIViOd","to.twngo.xyz/2sIViOd","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","882885105726959616","null","False","0.0","8.8288510572695962E17","null","False","Thu Jul 06 08:53:07 +0000 2017","null","False","[荒野訊息]2017愛海無拒－國際淨灘行動 https://t.co/qHrXR8zWue","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/G12nEWzFtr","http://to.twngo.xyz/2tP8hgH","to.twngo.xyz/2tP8hgH","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","882884996960325632","null","False","0.0","8.8288499696032563E17","null","False","Thu Jul 06 08:52:41 +0000 2017","null","False","[環資訊息]聯合聲明：關於大潭藻礁保育  回應濕地學會越描越黑的聲明稿 https://t.co/G12nEWzFtr","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBITaiwan","46.0","57.0","https://t.co/Vgu1pFuzoK","http://to.twngo.xyz/2sP2zHM","to.twngo.xyz/2sP2zHM","22.0","45.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","882882870838255616","null","False","0.0","8.8288287083825562E17","null","False","Thu Jul 06 08:44:14 +0000 2017","null","False","[台灣基地]【07/08 感染科醫師駐點】 https://t.co/Vgu1pFuzoK #LGBITaiwan","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LKf8i7zjqr","http://to.twngo.xyz/2tLdtCW","to.twngo.xyz/2tLdtCW","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","882847375345278977","null","False","0.0","8.8284737534527898E17","null","False","Thu Jul 06 06:23:11 +0000 2017","null","False","[環資訊息]「多元化垃圾處理計畫」出爐 將砸153億平垃圾大戰 https://t.co/LKf8i7zjqr","zh","null","null","null","","","","","","","","","","","","","",""
