"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0CdDfQLWQh","http://ift.tt/2wBCiSa","ift.tt/2wBCiSa","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","905066644564783104","null","False","0.0","9.050666445647831E17","null","False","Tue Sep 05 13:54:38 +0000 2017","null","False","[親子共學訊息]還原「北車女童裸體事件！」【當事人爸爸的回應】 https://t.co/0CdDfQLWQh","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tuyoDNL4bw","http://ift.tt/2gBnn16","ift.tt/2gBnn16","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","905018316984594433","null","False","0.0","9.0501831698459443E17","null","False","Tue Sep 05 10:42:35 +0000 2017","null","False","[環資訊息]全國國土計畫明年5月上路 「功能分區」成角力戰場 https://t.co/tuyoDNL4bw","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ce3IsEbmwz","http://ift.tt/2w2dcZe","ift.tt/2w2dcZe","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","905006245215707136","null","False","0.0","9.0500624521570714E17","null","False","Tue Sep 05 09:54:37 +0000 2017","null","False","[親子共學訊息]還原「北車女童裸體事件！」【當事人媽媽的回應】 https://t.co/Ce3IsEbmwz","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XwjtrFCOOh","http://ift.tt/2ezYYsl","ift.tt/2ezYYsl","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","904963112541061121","null","False","0.0","9.0496311254106112E17","null","False","Tue Sep 05 07:03:14 +0000 2017","null","False","[伴侶盟訊息]婚姻平權面對面-如何修法才符合釋字748- Part1 開放同志配偶收養權 https://t.co/XwjtrFCOOh","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Beautiful Trouble","BTroublemakers","16.0","31.0","363775803","3.63775803E8","","","","https://t.co/0ePU8IitI4","https://to.twngo.xyz/2x6vxJI","to.twngo.xyz/2x6vxJI","109.0","132.0","","","","","","","","","","","","","","","","","","","0.0","132.0","0.0","null","null","904925056970743809","null","False","3.0","9.0492505697074381E17","null","False","Tue Sep 05 04:32:00 +0000 2017","null","False","本週介紹二個國外社運工具箱網站 @BTroublemakers @BeautRising 。華文世界中這類社會行動、公民不服從、非暴力抗爭等運動系統化、親民化、綜合性的整理和分析材料都非常殘缺，呈現上也偏呆板、制式。\nhttps://t.co/0ePU8IitI4","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","Beautiful Rising","BeautRising","32.0","44.0","2717150874","2.717150874E9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RVChLE8s2V","http://ift.tt/2xKKJJH","ift.tt/2xKKJJH","41.0","64.0","","","","","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","904910021905002496","null","False","0.0","9.049100219050025E17","null","False","Tue Sep 05 03:32:16 +0000 2017","null","False","[環資訊息]一句「malusu」  開啟賽德克部落學習之旅  體驗能高越嶺老故事 https://t.co/RVChLE8s2V","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FdlZ6FefHX","http://ift.tt/2wCIp74","ift.tt/2wCIp74","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","904906422923689985","null","False","0.0","9.0490642292368998E17","null","False","Tue Sep 05 03:17:58 +0000 2017","null","False","[環資訊息]【公民科學家】國家鳥類報告資料如何來？  3個借鄉民之力的大型監測計畫 https://t.co/FdlZ6FefHX","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HmeiZ2Ydqk","http://ift.tt/2eXugKa","ift.tt/2eXugKa","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","904898762723733504","null","False","0.0","9.048987627237335E17","null","False","Tue Sep 05 02:47:31 +0000 2017","null","False","[環資訊息]比天擇快1萬倍的速度消失 亞馬遜仍每二天發現一新物種 https://t.co/HmeiZ2Ydqk","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nvExLi3TXj","http://ift.tt/2vGkIxy","ift.tt/2vGkIxy","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","904895037560979456","null","False","0.0","9.0489503756097946E17","null","False","Tue Sep 05 02:32:43 +0000 2017","null","False","[環資訊息]林惠真：7000年的藻礁青春，出嫁／價吧！ https://t.co/nvExLi3TXj","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/cY3qf4DYd9","http://ift.tt/2iX3dDq","ift.tt/2iX3dDq","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","904892155126317057","null","False","0.0","9.0489215512631706E17","null","False","Tue Sep 05 02:21:16 +0000 2017","null","False","[民主書院訊息]柯建銘自訴洩密案開庭 馬英九面帶微笑 https://t.co/cY3qf4DYd9 #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","50.0","56.0","https://t.co/wRx4X8sHMJ","http://ift.tt/2ezNaGy","ift.tt/2ezNaGy","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","904892152173486081","null","False","0.0","9.0489215217348608E17","null","False","Tue Sep 05 02:21:15 +0000 2017","null","False","[民主書院訊息]朝鮮試爆氫彈成功 中美韓俄日紛譴責 https://t.co/wRx4X8sHMJ #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","57.0","62.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","49.0","55.0","https://t.co/ZDjcgIm8Qh","http://ift.tt/2eFe6bn","ift.tt/2eFe6bn","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","904889627982561280","null","False","0.0","9.0488962798256128E17","null","False","Tue Sep 05 02:11:14 +0000 2017","null","False","[民主書院訊息]廈門金磚五國峰會攔截訪民草木皆兵 https://t.co/ZDjcgIm8Qh #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","56.0","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","49.0","55.0","https://t.co/aPukX3dwmS","http://ift.tt/2gAuNC0","ift.tt/2gAuNC0","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","904889625273131008","null","False","0.0","9.0488962527313101E17","null","False","Tue Sep 05 02:11:13 +0000 2017","null","False","[民主書院訊息]香港支聯會海祭劉曉波促還劉霞自由 https://t.co/aPukX3dwmS #China #中國人權","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","56.0","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3CYqWG7FlP","http://ift.tt/2w0a2W2","ift.tt/2w0a2W2","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","904875896514936833","null","False","0.0","9.0487589651493683E17","null","False","Tue Sep 05 01:16:40 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/3CYqWG7FlP","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rzVf9I1vnM","http://ift.tt/2gEg10F","ift.tt/2gEg10F","41.0","64.0","","","","","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","904683263477862400","null","False","0.0","9.046832634778624E17","null","False","Mon Sep 04 12:31:12 +0000 2017","null","False","[同志熱線訊息]201700924【親密】拉子性愛寶典2.0 新書分享會 台中場 https://t.co/rzVf9I1vnM","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/famT7RntGX","http://ift.tt/2wAb0KA","ift.tt/2wAb0KA","36.0","59.0","","","","","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","904637980161269760","null","False","0.0","9.0463798016126976E17","null","False","Mon Sep 04 09:31:16 +0000 2017","null","False","[蠻野心足訊息]【來聽理事長說故事】如果可以，我希望能和白海豚成家結婚 https://t.co/famT7RntGX","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PykMQAK3wS","http://ift.tt/2x48xeo","ift.tt/2x48xeo","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","904629534846275584","null","False","0.0","9.0462953484627558E17","null","False","Mon Sep 04 08:57:42 +0000 2017","null","False","[環資訊息]林全請辭獲准 詹順貴：我不想留 表態同進退 https://t.co/PykMQAK3wS","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QwjzA37DXy","http://ift.tt/2wAKsc6","ift.tt/2wAKsc6","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","904619354549051392","null","False","0.0","9.0461935454905139E17","null","False","Mon Sep 04 08:17:15 +0000 2017","null","False","[環資訊息]手術煙霧超細微粒恐致癌 醫界籲手術房全面加裝吸煙器 https://t.co/QwjzA37DXy","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VaW6pJfOB0","http://ift.tt/2vEnMuk","ift.tt/2vEnMuk","66.0","89.0","","","","","","","","","","","","","","","","","","","0.0","89.0","0.0","null","null","904587682361348096","null","False","0.0","9.045876823613481E17","null","False","Mon Sep 04 06:11:24 +0000 2017","null","False","台灣人權促進會 Taiwan Association for Human Rights just uploaded a video https://t.co/VaW6pJfOB0","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/41UQiZIbJg","http://ift.tt/2x3EJOV","ift.tt/2x3EJOV","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","904576843235422212","null","False","0.0","9.0457684323542221E17","null","False","Mon Sep 04 05:28:20 +0000 2017","null","False","[Global Action Taiwan]他們的眼神如此明亮，他們的未來也該如此明亮。 https://t.co/41UQiZIbJg","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/As97QQYX17","http://ift.tt/2exaUeq","ift.tt/2exaUeq","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","904575836145278976","null","False","0.0","9.0457583614527898E17","null","False","Mon Sep 04 05:24:20 +0000 2017","null","False","[主婦聯盟訊息]低碳生活，從惜食開始——惜食論壇及工作坊 https://t.co/As97QQYX17","zh","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qTQv3Acm54","http://ift.tt/2iUNyo3","ift.tt/2iUNyo3","12.0","35.0","","","","","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","904571801212256256","null","False","0.0","9.0457180121225626E17","null","False","Mon Sep 04 05:08:18 +0000 2017","null","False","[永社]評憲兵濫權抓人 https://t.co/qTQv3Acm54","zh","null","null","null","","","","","","","","","","","","","","","","","",""
