"coordinates","retweeted","source","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Sfg0BuLBNC","https://twngo.cf/2Ir8Jtm","twngo.cf/2Ir8Jtm","39.0","62.0","0.0","62.0","0.0","null","null","994213783592718336","null","False","0.0","9.9421378359271834E17","null","False","Wed May 09 13:53:32 +0000 2018","null","False","[公民行動資料庫]【新聞稿】旅台馬來西亞人譴責選委會損害海外的郵寄選民投票權 https://t.co/Sfg0BuLBNC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/el70OarEn7","https://twngo.cf/2rwlaK5","twngo.cf/2rwlaK5","46.0","69.0","0.0","69.0","0.0","null","null","994212427771375620","null","False","0.0","9.9421242777137562E17","null","False","Wed May 09 13:48:09 +0000 2018","null","False","[公民行動資料庫]【新聞稿】綠盟針對環評大會深澳案之批評：經濟部與台電數據空洞且有灌水嫌疑 https://t.co/el70OarEn7","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/j7gWTT6J6o","https://twngo.cf/2jMD87w","twngo.cf/2jMD87w","43.0","66.0","0.0","66.0","0.0","null","null","994207457022038016","null","False","0.0","9.9420745702203802E17","null","False","Wed May 09 13:28:23 +0000 2018","null","False","[公民行動資料庫]《燦爛時光會客室》第198集：記者採訪衝衝衝 超時過勞下的新聞自由 https://t.co/j7gWTT6J6o","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/1Ak68GN6Tp","https://twngo.cf/2FY3snX","twngo.cf/2FY3snX","31.0","54.0","0.0","54.0","0.0","null","null","994193558751076352","null","False","1.0","9.9419355875107635E17","null","False","Wed May 09 12:33:10 +0000 2018","null","False","[環資訊息]補要求「蓋防波堤前做環調」 深澳環差正式過關   https://t.co/1Ak68GN6Tp","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/B0pzv2V7C7","https://twngo.cf/2ruqv4z","twngo.cf/2ruqv4z","42.0","65.0","0.0","65.0","0.0","null","null","994184498362376192","null","False","0.0","9.9418449836237619E17","null","False","Wed May 09 11:57:10 +0000 2018","null","False","[蠻野心足訊息][聲明] 全國廢核行動平台聲明：核電集團反撲 推動破爛核四復辟公投 https://t.co/B0pzv2V7C7","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/YTN4FE80Pp","https://twngo.cf/2wqEqOL","twngo.cf/2wqEqOL","45.0","68.0","0.0","68.0","0.0","null","null","994154346064613377","null","False","0.0","9.9415434606461338E17","null","False","Wed May 09 09:57:21 +0000 2018","null","False","[蠻野心足訊息]【重磅快訊】台灣白海豚有「滅絕危機」！  美國國家海洋暨大氣總署拍板認證 https://t.co/YTN4FE80Pp","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/APhSyYKeSm","https://twngo.cf/2I2zYuX","twngo.cf/2I2zYuX","47.0","70.0","0.0","70.0","0.0","null","null","994154343556374528","null","False","0.0","9.9415434355637453E17","null","False","Wed May 09 09:57:20 +0000 2018","null","False","[蠻野心足訊息][聯合新聞稿] 趁一切還來得及，終結能源政策大騙局  ─ 撤回深澳，廢止環評 https://t.co/APhSyYKeSm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/1EAAuLkTK3","http://ift.tt/2nuEVBd","ift.tt/2nuEVBd","34.0","57.0","0.0","57.0","0.0","null","null","845211859728904192","null","False","0.0","8.4521185972890419E17","null","False","Fri Mar 24 09:53:05 +0000 2017","null","False","[護家盟訊息]【新聞稿】幸福盟：同性婚姻釋憲言詞辯論只有同運的聲音 https://t.co/1EAAuLkTK3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/sNnIlRCtYa","http://ift.tt/2nuFjzv","ift.tt/2nuFjzv","34.0","57.0","0.0","57.0","0.0","null","null","845194519377174528","null","False","0.0","8.4519451937717453E17","null","False","Fri Mar 24 08:44:11 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第三分組第三次會議 https://t.co/sNnIlRCtYa","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/HCdjesx604","http://ift.tt/2obDlRY","ift.tt/2obDlRY","26.0","49.0","0.0","49.0","0.0","null","null","845185706582421504","null","False","0.0","8.451857065824215E17","null","False","Fri Mar 24 08:09:09 +0000 2017","null","False","[台語文基金會]2017春全民台語認證簡章開始下載 https://t.co/HCdjesx604","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/4xgDG6nqbE","http://ift.tt/2ndLhCP","ift.tt/2ndLhCP","23.0","46.0","0.0","46.0","0.0","null","null","845183694587387904","null","False","0.0","8.451836945873879E17","null","False","Fri Mar 24 08:01:10 +0000 2017","null","False","[親子共學訊息]超讚的「自然體驗課」何處尋？ https://t.co/4xgDG6nqbE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/FClPpgA1xU","http://ift.tt/2nuhsQL","ift.tt/2nuhsQL","28.0","51.0","0.0","51.0","0.0","null","null","845170226589151232","null","False","0.0","8.4517022658915123E17","null","False","Fri Mar 24 07:07:39 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/FClPpgA1xU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/It4mhS8Emv","http://ift.tt/2nXO4QH","ift.tt/2nXO4QH","28.0","51.0","0.0","51.0","0.0","null","null","845168884550287360","null","False","0.0","8.4516888455028736E17","null","False","Fri Mar 24 07:02:19 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/It4mhS8Emv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/lEV2C0TX84","http://ift.tt/2nOMcwJ","ift.tt/2nOMcwJ","28.0","51.0","0.0","51.0","0.0","null","null","845168881740087298","null","False","0.0","8.451688817400873E17","null","False","Fri Mar 24 07:02:18 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/lEV2C0TX84","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/SiVyhY9oTY","http://ift.tt/2nOIjI4","ift.tt/2nOIjI4","50.0","73.0","0.0","73.0","0.0","null","null","845158879763689472","null","False","0.0","8.4515887976368947E17","null","False","Fri Mar 24 06:22:33 +0000 2017","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/SiVyhY9oTY","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/WOSjsCMGVc","http://ift.tt/2obzXXj","ift.tt/2obzXXj","32.0","55.0","0.0","55.0","0.0","null","null","845157651709288449","null","False","0.0","8.4515765170928845E17","null","False","Fri Mar 24 06:17:41 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/WOSjsCMGVc","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/kN1vUkP0z8","http://ift.tt/2nXJ4vd","ift.tt/2nXJ4vd","26.0","49.0","0.0","49.0","0.0","null","null","845156069198315520","null","False","0.0","8.4515606919831552E17","null","False","Fri Mar 24 06:11:23 +0000 2017","null","False","[司改會訊息]尋找李明哲—家屬及民間社團聯合記者會 https://t.co/kN1vUkP0z8","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3UWNH2kAJQ","http://ift.tt/2n0zsPF","ift.tt/2n0zsPF","32.0","55.0","0.0","55.0","0.0","null","null","845156005373624324","null","False","0.0","8.4515600537362432E17","null","False","Fri Mar 24 06:11:08 +0000 2017","null","False","[台權會訊息]【新聞稿】尋找李明哲--家屬及民間社團聯合記者會 https://t.co/3UWNH2kAJQ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ivJYzOA62L","http://ift.tt/2nXJu4Y","ift.tt/2nXJu4Y","29.0","52.0","0.0","52.0","0.0","null","null","845145062648365057","null","False","0.0","8.4514506264836506E17","null","False","Fri Mar 24 05:27:39 +0000 2017","null","False","[環資訊息]能源轉型借鏡德國經驗  學者：制度更重於技術 https://t.co/ivJYzOA62L","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/vhz82aDmW2","http://ift.tt/2mynsIL","ift.tt/2mynsIL","48.0","71.0","0.0","71.0","0.0","null","null","845144421624512513","null","False","0.0","8.4514442162451251E17","null","False","Fri Mar 24 05:25:06 +0000 2017","null","False","[高教工會訊息]反對淡江大量解聘兼任教師  「保障教師工作權、捍衛學生受教權」記者會暨公共論壇 https://t.co/vhz82aDmW2","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/HWvZS3vRTI","http://ift.tt/2n0pspl","ift.tt/2n0pspl","24.0","47.0","0.0","47.0","0.0","null","null","845133906240155648","null","False","0.0","8.4513390624015565E17","null","False","Fri Mar 24 04:43:19 +0000 2017","null","False","[綠色和平台灣]10 個對環境懷抱希望的好理由 https://t.co/HWvZS3vRTI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/CK67stGrZr","http://ift.tt/2ndmfns","ift.tt/2ndmfns","28.0","51.0","0.0","51.0","0.0","null","null","845131097352519682","null","False","0.0","8.4513109735251968E17","null","False","Fri Mar 24 04:32:10 +0000 2017","null","False","TAEDP just uploaded a video https://t.co/CK67stGrZr","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ZnePoCDjSu","http://ift.tt/2ntXkhB","ift.tt/2ntXkhB","28.0","51.0","0.0","51.0","0.0","null","null","845129926915194881","null","False","0.0","8.4512992691519488E17","null","False","Fri Mar 24 04:27:30 +0000 2017","null","False","TAEDP just uploaded a video https://t.co/ZnePoCDjSu","en","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/9I6vNbXaW4","http://ift.tt/2my2LfW","ift.tt/2my2LfW","18.0","41.0","0.0","41.0","0.0","null","null","845122064314884098","null","False","0.0","8.451220643148841E17","null","False","Fri Mar 24 03:56:16 +0000 2017","null","False","[司改會訊息]裁判憲法審查，襲來！ https://t.co/9I6vNbXaW4","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/IUezsYwAiM","http://ift.tt/2nd6CMB","ift.tt/2nd6CMB","26.0","49.0","0.0","49.0","0.0","null","null","845116078678192130","null","False","0.0","8.4511607867819213E17","null","False","Fri Mar 24 03:32:29 +0000 2017","null","False","[環資訊息]林大元：許我們一條幸福安全環島腳踏車道 https://t.co/IUezsYwAiM","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/2pqE9WFU7X","http://ift.tt/2ntNjRC","ift.tt/2ntNjRC","19.0","42.0","0.0","42.0","0.0","null","null","845109229526638592","null","False","0.0","8.4510922952663859E17","null","False","Fri Mar 24 03:05:16 +0000 2017","null","False","[親子共學訊息]當孩子「欺負」朋友時 https://t.co/2pqE9WFU7X","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/mqDGwq27iZ","http://ift.tt/2nOo6lz","ift.tt/2nOo6lz","30.0","53.0","0.0","53.0","0.0","null","null","845108516977299458","null","False","0.0","8.4510851697729946E17","null","False","Fri Mar 24 03:02:26 +0000 2017","null","False","[環資訊息]研究：接觸含阻燃劑家具 幼童易有霸凌、攻擊行為 https://t.co/mqDGwq27iZ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/UMvvLA9u67","http://ift.tt/2oaYRGe","ift.tt/2oaYRGe","17.0","40.0","0.0","40.0","0.0","null","null","845107773998272512","null","False","0.0","8.4510777399827251E17","null","False","Fri Mar 24 02:59:29 +0000 2017","null","False","[永社]偵查不公開 馬案立標準？ https://t.co/UMvvLA9u67","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/FSnG8KdjqH","http://ift.tt/2ntL0xR","ift.tt/2ntL0xR","39.0","62.0","0.0","62.0","0.0","null","null","845105011101184001","null","False","0.0","8.45105011101184E17","null","False","Fri Mar 24 02:48:30 +0000 2017","null","False","[環資訊息]【你來報報】兩岸研究團隊發現最古老大花蚤科甲蟲 距今1.65億年 https://t.co/FSnG8KdjqH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/gtkuPeElCj","http://ift.tt/2o6Ji2g","ift.tt/2o6Ji2g","36.0","59.0","0.0","59.0","0.0","null","null","845104440323575813","null","False","0.0","8.4510444032357581E17","null","False","Fri Mar 24 02:46:14 +0000 2017","null","False","[司改會訊息]點評+筆記：「總統府司法改革國是會議」第二分組第三次會議 https://t.co/gtkuPeElCj","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Qdp1Vt6iyE","http://ift.tt/2niKfXN","ift.tt/2niKfXN","33.0","56.0","0.0","56.0","0.0","null","null","845104436607365121","null","False","0.0","8.4510443660736512E17","null","False","Fri Mar 24 02:46:13 +0000 2017","null","False","[司改會訊息]點評：「總統府司法改革國是會議」第五分組第二次會議 https://t.co/Qdp1Vt6iyE","zh","null","null","null","","","","","","","","","","","","","",""
