"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","contributors____-","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kxbOXVSUOf","http://ift.tt/2fNrjhI","ift.tt/2fNrjhI","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","804612500599767040","null","False","0.0","8.0461250059976704E17","null","False","Fri Dec 02 09:05:43 +0000 2016","null","False","[媒觀訊息]105年度下半年適齡兒童電視節目評選結果公布記者會採通知 https://t.co/kxbOXVSUOf","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aC4vUxqSOa","http://ift.tt/2gTtrk8","ift.tt/2gTtrk8","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","804612498771111936","null","False","0.0","8.0461249877111194E17","null","False","Fri Dec 02 09:05:43 +0000 2016","null","False","[媒觀訊息]105年度下半年適齡兒童電視節目評選結果公佈記者會採訪通知 https://t.co/aC4vUxqSOa","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sJhOip5yYP","http://ift.tt/2gfFvfv","ift.tt/2gfFvfv","14.0","37.0","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","804609396550619136","null","False","0.0","8.0460939655061914E17","null","False","Fri Dec 02 08:53:23 +0000 2016","null","False","[環盟訊息]電業法修正草案 https://t.co/sJhOip5yYP","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AU252SCbJH","http://ift.tt/2gNeTpR","ift.tt/2gNeTpR","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","804602593704116224","null","False","0.0","8.0460259370411622E17","null","False","Fri Dec 02 08:26:21 +0000 2016","null","False","[護家盟訊息]媒體人投稿：為什麼近幾年男同志轟趴的新聞幾乎找不到？ https://t.co/AU252SCbJH","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j1jIVgWW7i","http://ift.tt/2gfq736","ift.tt/2gfq736","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","804602090396020736","null","False","0.0","8.0460209039602074E17","null","False","Fri Dec 02 08:24:21 +0000 2016","null","False","[台權會訊息]【投書】同性婚姻是不是人權？（江河清、施逸翔） https://t.co/j1jIVgWW7i","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/syrn7SrqWl","http://ift.tt/2gN6K4W","ift.tt/2gN6K4W","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","804602073983676416","null","False","0.0","8.0460207398367642E17","null","False","Fri Dec 02 08:24:17 +0000 2016","null","False","[酷兒權益訊息]【採訪通知】《揭開假面看見差異，123怒砸衛福部》記者會 https://t.co/syrn7SrqWl","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mGxoe9G10Z","http://ift.tt/2gN3hDj","ift.tt/2gN3hDj","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","804588503791181824","null","False","0.0","8.0458850379118182E17","null","False","Fri Dec 02 07:30:22 +0000 2016","null","False","[高教工會訊息]【關鍵時刻】捍衛兼任教師工作權，需要每一位老師的參與！   https://t.co/mGxoe9G10Z","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aLUVXbJP5y","http://ift.tt/2gGoiwz","ift.tt/2gGoiwz","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","804581064694005760","null","False","0.0","8.0458106469400576E17","null","False","Fri Dec 02 07:00:48 +0000 2016","null","False","董氏基金會心理衛生中心 just uploaded a video https://t.co/aLUVXbJP5y","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IrQdXeSSJd","http://ift.tt/2gSS2pf","ift.tt/2gSS2pf","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","804565921553588224","null","False","0.0","8.0456592155358822E17","null","False","Fri Dec 02 06:00:38 +0000 2016","null","False","兒福聯盟 just uploaded a video https://t.co/IrQdXeSSJd","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qaitSdfIul","http://ift.tt/2fRHIwY","ift.tt/2fRHIwY","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","804556063022399488","null","False","0.0","8.0455606302239949E17","null","False","Fri Dec 02 05:21:28 +0000 2016","null","False","[護家盟訊息]【讀者投稿】我用這15QA回應同婚問題（懶人包） https://t.co/qaitSdfIul","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s6HLHOa9el","http://ift.tt/2h14rMb","ift.tt/2h14rMb","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","804543705839521793","null","False","0.0","8.0454370583952179E17","null","False","Fri Dec 02 04:32:21 +0000 2016","null","False","[環資訊息]【環境創作短片賞】生態紀錄篇：親愛的我把孩子丟掉了 https://t.co/s6HLHOa9el","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fkKlGJvYjP","http://ift.tt/2gOoXwt","ift.tt/2gOoXwt","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","804522313970577411","null","False","0.0","8.0452231397057741E17","null","False","Fri Dec 02 03:07:21 +0000 2016","null","False","[環資訊息]高宜凡：川普當選 台灣就不減碳了嗎？ https://t.co/fkKlGJvYjP","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pQ6tNM9w95","http://ift.tt/2gFMe3g","ift.tt/2gFMe3g","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","804519792187150336","null","False","0.0","8.0451979218715034E17","null","False","Fri Dec 02 02:57:20 +0000 2016","null","False","[環資訊息]聖誕大餐廚餘變能源 芬蘭民間發起「火腿計畫」 https://t.co/pQ6tNM9w95","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BEsYJQkcTW","http://ift.tt/2gsnbD2","ift.tt/2gsnbD2","55.0","78.0","","","","","","","","","","","","","","","0.0","78.0","0.0","null","null","804512471931375616","null","False","0.0","8.0451247193137562E17","null","False","Fri Dec 02 02:28:15 +0000 2016","null","False","[金融業總工會]【彰銀工會新聞稿】堅持彰銀永續經營，力挺財政部捍衛彰銀廣大股東、 員工及全民利益之積極作為！ https://t.co/BEsYJQkcTW","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AoVG4yI60p","http://ift.tt/2h0JKj4","ift.tt/2h0JKj4","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","804504958297108480","null","False","0.0","8.0450495829710848E17","null","False","Fri Dec 02 01:58:23 +0000 2016","null","False","[民主書院訊息]美麗島事件37年 民進黨重拾火把、要世代傳承 https://t.co/AoVG4yI60p","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YG97zxpN4Y","http://ift.tt/2gOetgo","ift.tt/2gOetgo","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","804504956690726912","null","False","0.0","8.0450495669072691E17","null","False","Fri Dec 02 01:58:23 +0000 2016","null","False","[民主書院訊息]港議員宣誓案 國台辦：台勿干擾一國兩制 https://t.co/YG97zxpN4Y","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mwhXzDDfQo","http://ift.tt/2h0L0CP","ift.tt/2h0L0CP","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","804504955088490496","null","False","0.0","8.045049550884905E17","null","False","Fri Dec 02 01:58:22 +0000 2016","null","False","[民主書院訊息]中國著名異議人士彭明於湖北監獄身亡 https://t.co/mwhXzDDfQo","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WkNcqInmki","http://ift.tt/2gO9RXR","ift.tt/2gO9RXR","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","804504953620430848","null","False","0.0","8.0450495362043085E17","null","False","Fri Dec 02 01:58:22 +0000 2016","null","False","[民主書院訊息]台灣宗教界發聲 反對”同婚”納民法 https://t.co/WkNcqInmki","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/t8recAzoFi","http://ift.tt/2h0L0mj","ift.tt/2h0L0mj","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","804504951821127680","null","False","0.0","8.0450495182112768E17","null","False","Fri Dec 02 01:58:22 +0000 2016","null","False","[民主書院訊息]香港宣誓風波主角上訴敗訴 https://t.co/t8recAzoFi","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","https://t.co/xlUgq3Spbx","http://www.nptechforgood.com/2016/11/22/5-nonprofit-technology-trends-to-watch-in-2017/","nptechforgood.com/2016/11/22/5-n…","47.0","70.0","","","","","","","","","","","","","","","0.0","101.0","0.0","null","null","804498572389384192","null","False","0.0","8.0449857238938419E17","null","False","Fri Dec 02 01:33:01 +0000 2016","null","False","5 Nonprofit Technology Trends to Watch in 2017 https://t.co/xlUgq3Spbx (雖然是針對美國NPO所作的觀察，但第一、二點值得我們借鏡)","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SlE5rOCIp2","http://ift.tt/2gOiG2r","ift.tt/2gOiG2r","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","804277235071025152","null","False","0.0","8.0427723507102515E17","null","False","Thu Dec 01 10:53:30 +0000 2016","null","False","[環盟訊息]給東亞的小朋友們 — 什麼是全球暖化? https://t.co/SlE5rOCIp2","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oDNhserlAD","http://ift.tt/2fI7wQM","ift.tt/2fI7wQM","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","804277233447763969","null","False","0.0","8.0427723344776397E17","null","False","Thu Dec 01 10:53:29 +0000 2016","null","False","[環盟訊息]我們的地球泡在水中!! https://t.co/oDNhserlAD","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YilLZXaynW","http://ift.tt/2fI0YSh","ift.tt/2fI0YSh","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","804268125483126784","null","False","0.0","8.0426812548312678E17","null","False","Thu Dec 01 10:17:18 +0000 2016","null","False","[環資訊息]承諾不放生殺生  靈鷲山貢寮道場環評初審過關 https://t.co/YilLZXaynW","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/viqTgrvd57","http://ift.tt/2goJoC1","ift.tt/2goJoC1","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","804264350408146944","null","False","0.0","8.0426435040814694E17","null","False","Thu Dec 01 10:02:18 +0000 2016","null","False","[環資訊息]《電業法》修法首場公聽會登場  一次到位、穩定改革各自表述 https://t.co/viqTgrvd57","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZbUgIeMNFe","http://ift.tt/2gNwMB9","ift.tt/2gNwMB9","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","804218729164849152","null","False","0.0","8.0421872916484915E17","null","False","Thu Dec 01 07:01:01 +0000 2016","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/ZbUgIeMNFe","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GRAT8SThaM","http://ift.tt/2gNAyKY","ift.tt/2gNAyKY","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","804217750101102592","null","False","0.0","8.0421775010110259E17","null","False","Thu Dec 01 06:57:07 +0000 2016","null","False","[環資訊息]AQI新制上路  高雄八測站呈「對敏感族群不良橘」 https://t.co/GRAT8SThaM","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vdYqz008Vp","http://ift.tt/2gB3qqy","ift.tt/2gB3qqy","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","804211083011563520","null","False","0.0","8.0421108301156352E17","null","False","Thu Dec 01 06:30:38 +0000 2016","null","False","台灣關懷中國人權聯盟 just uploaded a video https://t.co/vdYqz008Vp","zh","null","","null","null","","","","","","","","","","","","","",""
